"";"EXT1";"EXT2";"EXT3";"EXT4";"EXT5";"EXT6";"EXT7";"EXT8";"EXT9";"EXT10";"EST1";"EST2";"EST3";"EST4";"EST5";"EST6";"EST7";"EST8";"EST9";"EST10";"AGR1";"AGR2";"AGR3";"AGR4";"AGR5";"AGR6";"AGR7";"AGR8";"AGR9";"AGR10";"CSN1";"CSN2";"CSN3";"CSN4";"CSN5";"CSN6";"CSN7";"CSN8";"CSN9";"CSN10";"OPN1";"OPN2";"OPN3";"OPN4";"OPN5";"OPN6";"OPN7";"OPN8";"OPN9";"OPN10"
"845";"2";"3";"3";"4";"3";"2";"5";"5";"4";"3";"1";"3";"1";"4";"4";"4";"2";"2";"5";"4";"3";"2";"4";"5";"4";"4";"4";"2";"4";"2";"3";"1";"3";"4";"2";"1";"4";"4";"3";"4";"4";"1";"2";"1";"5";"3";"4";"3";"5";"5"
"846";"1";"5";"2";"5";"1";"5";"1";"1";"2";"5";"3";"3";"3";"2";"3";"3";"4";"3";"3";"4";"1";"5";"1";"5";"2";"5";"1";"3";"5";"3";"3";"5";"3";"4";"2";"5";"3";"2";"3";"2";"4";"2";"5";"2";"3";"1";"3";"3";"5";"4"
"847";"3";"3";"4";"2";"3";"3";"4";"4";"2";"4";"5";"3";"4";"2";"3";"3";"4";"4";"3";"3";"1";"4";"1";"5";"1";"4";"1";"4";"4";"4";"4";"2";"5";"2";"2";"1";"4";"2";"3";"4";"3";"1";"3";"1";"3";"1";"4";"2";"4";"4"
"848";"3";"3";"4";"2";"3";"2";"4";"3";"3";"4";"2";"5";"2";"5";"1";"1";"1";"1";"3";"1";"2";"4";"3";"2";"4";"2";"2";"2";"4";"4";"4";"4";"4";"2";"1";"2";"2";"4";"4";"3";"4";"1";"2";"5";"3";"4";"4";"2";"5";"2"
"849";"3";"4";"3";"3";"3";"1";"2";"4";"2";"5";"2";"4";"2";"4";"1";"4";"2";"1";"3";"1";"2";"3";"3";"2";"2";"4";"3";"3";"3";"2";"4";"5";"5";"2";"2";"5";"3";"2";"3";"4";"4";"1";"5";"1";"4";"1";"4";"4";"4";"5"
"850";"1";"4";"2";"3";"2";"5";"2";"5";"2";"5";"4";"3";"3";"4";"2";"1";"4";"4";"5";"5";"5";"4";"5";"4";"5";"2";"3";"5";"2";"5";"3";"3";"4";"2";"2";"2";"5";"3";"5";"4";"3";"2";"3";"3";"5";"3";"4";"3";"3";"4"
"851";"3";"2";"4";"2";"4";"2";"4";"3";"4";"4";"5";"2";"5";"1";"3";"3";"3";"4";"4";"1";"1";"4";"2";"4";"3";"5";"2";"3";"4";"4";"3";"2";"3";"2";"3";"1";"5";"1";"5";"3";"3";"3";"4";"3";"3";"1";"3";"3";"3";"4"
"852";"3";"3";"4";"1";"4";"3";"3";"2";"5";"3";"3";"3";"4";"2";"2";"3";"3";"2";"1";"3";"1";"4";"1";"5";"2";"4";"1";"4";"5";"3";"4";"4";"5";"2";"5";"4";"5";"1";"5";"3";"5";"2";"5";"3";"4";"1";"3";"5";"4";"4"
"853";"2";"2";"3";"3";"3";"3";"3";"3";"2";"3";"5";"3";"5";"3";"3";"3";"3";"3";"4";"2";"1";"3";"2";"5";"3";"5";"3";"5";"5";"3";"3";"4";"3";"5";"3";"5";"5";"2";"3";"5";"3";"3";"3";"3";"3";"3";"3";"3";"5";"3"
"854";"5";"1";"4";"3";"5";"2";"5";"2";"4";"2";"4";"2";"4";"5";"1";"2";"4";"5";"4";"5";"4";"5";"2";"5";"2";"5";"1";"4";"4";"5";"2";"4";"4";"5";"2";"3";"3";"4";"2";"2";"3";"1";"5";"1";"4";"2";"3";"2";"4";"4"
"855";"3";"2";"4";"2";"4";"2";"4";"1";"5";"2";"4";"3";"5";"2";"3";"4";"3";"2";"4";"2";"2";"4";"3";"4";"2";"4";"1";"0";"4";"5";"4";"2";"4";"1";"5";"1";"5";"1";"5";"5";"5";"2";"3";"3";"3";"2";"4";"0";"3";"4"
"856";"4";"3";"5";"1";"4";"2";"5";"1";"5";"1";"5";"2";"5";"4";"4";"3";"5";"2";"5";"1";"2";"2";"3";"4";"2";"4";"2";"4";"4";"4";"3";"2";"5";"1";"2";"1";"5";"1";"2";"3";"5";"1";"5";"4";"5";"1";"5";"4";"4";"5"
"857";"3";"4";"2";"5";"1";"5";"1";"5";"1";"5";"5";"1";"5";"4";"5";"5";"1";"1";"3";"4";"1";"4";"1";"5";"1";"5";"1";"4";"5";"4";"1";"2";"4";"5";"1";"1";"3";"3";"1";"3";"3";"4";"5";"1";"2";"2";"3";"1";"5";"3"
"858";"4";"4";"3";"4";"3";"2";"3";"3";"4";"4";"3";"5";"4";"2";"2";"1";"4";"3";"5";"3";"5";"3";"4";"2";"3";"2";"3";"4";"2";"3";"4";"1";"5";"1";"2";"1";"4";"3";"3";"4";"5";"1";"5";"1";"5";"1";"4";"5";"5";"5"
"859";"3";"4";"3";"3";"3";"3";"3";"3";"3";"3";"2";"3";"3";"3";"2";"2";"4";"3";"2";"2";"3";"3";"2";"3";"2";"3";"3";"3";"4";"3";"4";"2";"4";"2";"4";"2";"4";"3";"3";"3";"2";"3";"4";"2";"3";"2";"3";"2";"4";"3"
"860";"5";"3";"4";"1";"3";"3";"3";"1";"5";"5";"4";"1";"5";"2";"3";"5";"5";"4";"5";"2";"1";"4";"1";"4";"1";"5";"1";"3";"4";"3";"3";"1";"5";"2";"5";"1";"5";"5";"5";"5";"3";"1";"3";"2";"4";"3";"4";"1";"5";"4"
"861";"3";"3";"2";"4";"3";"3";"3";"4";"3";"4";"4";"2";"5";"2";"4";"4";"3";"3";"4";"4";"1";"3";"4";"4";"3";"5";"3";"3";"5";"4";"2";"4";"2";"4";"2";"4";"3";"4";"2";"2";"5";"1";"5";"2";"4";"2";"4";"4";"5";"4"
"862";"1";"2";"1";"5";"1";"5";"1";"5";"1";"5";"4";"3";"4";"2";"3";"4";"4";"4";"4";"4";"3";"2";"3";"4";"1";"4";"5";"2";"4";"2";"5";"2";"4";"2";"4";"2";"3";"2";"4";"4";"3";"2";"3";"2";"3";"3";"4";"3";"4";"3"
"863";"3";"2";"4";"3";"4";"2";"3";"2";"5";"3";"1";"3";"3";"5";"2";"2";"3";"2";"2";"1";"2";"4";"2";"4";"1";"4";"2";"4";"4";"4";"4";"4";"4";"2";"1";"2";"4";"4";"2";"5";"4";"1";"5";"1";"4";"1";"4";"4";"4";"4"
"864";"4";"2";"3";"4";"4";"2";"2";"4";"3";"4";"1";"2";"4";"2";"1";"2";"2";"2";"2";"4";"2";"4";"4";"5";"2";"4";"2";"5";"5";"3";"4";"4";"5";"4";"4";"4";"5";"1";"2";"5";"5";"1";"5";"1";"5";"1";"5";"5";"5";"5"
"865";"2";"4";"2";"3";"4";"4";"1";"4";"4";"5";"4";"1";"4";"2";"5";"2";"4";"2";"4";"2";"4";"2";"1";"4";"1";"4";"4";"5";"1";"4";"1";"2";"4";"1";"4";"2";"5";"1";"4";"4";"4";"4";"2";"2";"2";"2";"4";"2";"4";"2"
"866";"3";"2";"2";"4";"3";"2";"3";"4";"2";"5";"4";"3";"4";"2";"4";"4";"4";"4";"4";"3";"2";"4";"4";"4";"3";"4";"3";"4";"4";"3";"2";"4";"3";"4";"1";"4";"3";"3";"3";"3";"2";"4";"5";"3";"4";"1";"4";"3";"4";"4"
"867";"4";"1";"2";"3";"5";"2";"2";"2";"3";"4";"3";"4";"4";"2";"1";"4";"3";"2";"4";"1";"4";"4";"3";"3";"2";"4";"2";"2";"4";"4";"1";"4";"4";"3";"1";"4";"3";"2";"2";"2";"5";"1";"5";"2";"5";"1";"5";"3";"5";"5"
"868";"2";"2";"3";"2";"5";"1";"2";"1";"5";"3";"5";"1";"5";"1";"5";"5";"3";"1";"5";"4";"1";"5";"5";"3";"1";"2";"1";"4";"4";"3";"1";"3";"2";"4";"1";"5";"3";"4";"2";"3";"3";"3";"5";"1";"4";"5";"3";"3";"5";"1"
"869";"1";"5";"2";"4";"1";"5";"1";"5";"2";"5";"2";"5";"4";"3";"1";"1";"1";"1";"2";"2";"3";"3";"1";"4";"2";"3";"4";"3";"2";"1";"2";"1";"5";"3";"1";"1";"5";"3";"2";"5";"4";"1";"5";"1";"3";"1";"4";"4";"4";"3"
"870";"4";"3";"4";"2";"2";"5";"2";"4";"5";"5";"5";"3";"5";"3";"5";"5";"3";"3";"5";"3";"4";"5";"1";"4";"3";"5";"1";"5";"5";"3";"4";"1";"5";"2";"5";"2";"5";"3";"5";"5";"3";"3";"4";"2";"5";"1";"5";"1";"4";"5"
"871";"1";"1";"1";"2";"2";"3";"3";"3";"3";"2";"1";"1";"1";"2";"3";"3";"3";"3";"2";"2";"1";"1";"1";"2";"2";"3";"3";"3";"3";"2";"1";"1";"1";"2";"2";"3";"3";"3";"3";"2";"1";"1";"2";"2";"3";"3";"3";"3";"2";"2"
"872";"2";"4";"3";"3";"2";"3";"2";"4";"1";"5";"3";"5";"5";"2";"4";"2";"4";"4";"4";"4";"1";"4";"2";"5";"3";"4";"2";"5";"4";"3";"3";"4";"4";"3";"2";"4";"4";"3";"3";"4";"4";"2";"4";"2";"4";"4";"4";"3";"4";"4"
"873";"2";"3";"2";"3";"2";"4";"2";"2";"4";"4";"2";"2";"2";"2";"3";"4";"3";"2";"3";"2";"3";"4";"2";"3";"4";"3";"2";"2";"3";"3";"3";"2";"2";"3";"3";"2";"2";"3";"3";"4";"2";"4";"2";"3";"4";"4";"4";"2";"3";"3"
"874";"1";"5";"1";"3";"1";"5";"1";"5";"1";"2";"5";"2";"5";"4";"5";"5";"5";"5";"5";"1";"3";"1";"1";"4";"5";"5";"2";"3";"1";"3";"4";"3";"3";"2";"3";"3";"3";"3";"3";"3";"1";"2";"5";"1";"5";"1";"3";"3";"3";"5"
"875";"1";"3";"3";"3";"4";"2";"2";"4";"3";"4";"4";"3";"5";"4";"3";"3";"2";"2";"3";"2";"1";"3";"2";"5";"3";"5";"3";"4";"4";"3";"4";"2";"4";"1";"3";"2";"5";"2";"4";"4";"4";"4";"4";"3";"4";"3";"4";"3";"4";"3"
"876";"1";"5";"2";"5";"2";"4";"2";"5";"1";"5";"5";"1";"5";"2";"2";"4";"4";"4";"4";"4";"1";"5";"1";"5";"1";"4";"2";"5";"4";"3";"2";"4";"4";"4";"3";"4";"4";"2";"4";"3";"1";"3";"1";"3";"2";"4";"2";"2";"3";"2"
"877";"2";"3";"3";"5";"3";"2";"1";"4";"1";"4";"4";"2";"4";"2";"1";"5";"5";"5";"5";"4";"2";"1";"5";"1";"5";"5";"5";"3";"4";"2";"3";"5";"5";"4";"1";"5";"5";"3";"3";"4";"4";"2";"5";"3";"4";"1";"4";"3";"5";"0"
"878";"5";"1";"5";"1";"5";"1";"4";"1";"5";"3";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"3";"4";"4";"3";"3";"4";"3";"5";"3";"4";"2";"3";"4";"2";"5";"1";"4";"4";"5";"1";"5";"3";"5";"1";"4";"4";"4";"4"
"879";"2";"2";"2";"4";"2";"4";"3";"4";"2";"5";"4";"2";"4";"2";"3";"5";"5";"5";"5";"5";"2";"4";"2";"4";"3";"4";"2";"4";"3";"3";"3";"2";"3";"3";"1";"2";"3";"2";"5";"3";"2";"3";"2";"3";"2";"4";"2";"2";"5";"2"
"880";"3";"2";"4";"2";"4";"2";"4";"5";"1";"2";"4";"2";"5";"2";"4";"4";"4";"3";"4";"4";"1";"5";"1";"4";"2";"4";"2";"4";"4";"4";"4";"3";"4";"3";"3";"3";"5";"2";"5";"3";"4";"3";"3";"4";"3";"4";"3";"3";"2";"2"
"881";"4";"2";"5";"1";"4";"1";"4";"2";"4";"2";"4";"2";"4";"2";"4";"4";"3";"3";"4";"3";"1";"4";"1";"5";"1";"5";"1";"4";"5";"4";"3";"2";"4";"3";"3";"2";"4";"3";"3";"3";"4";"4";"3";"4";"3";"3";"4";"4";"3";"3"
"882";"2";"3";"1";"3";"2";"1";"1";"3";"2";"4";"5";"2";"5";"2";"2";"3";"5";"4";"5";"3";"2";"4";"4";"5";"1";"4";"2";"3";"5";"3";"2";"5";"4";"3";"2";"3";"2";"2";"4";"4";"4";"2";"5";"2";"4";"1";"3";"3";"5";"5"
"883";"3";"3";"2";"4";"2";"1";"2";"3";"3";"5";"4";"1";"5";"1";"3";"4";"5";"5";"5";"5";"1";"3";"4";"4";"3";"3";"2";"5";"5";"3";"2";"1";"4";"4";"1";"3";"4";"3";"3";"3";"5";"1";"5";"1";"3";"1";"4";"5";"5";"5"
"884";"2";"2";"2";"4";"2";"2";"2";"4";"2";"4";"2";"4";"4";"2";"2";"2";"3";"2";"2";"4";"2";"3";"2";"4";"3";"4";"3";"4";"4";"4";"2";"3";"2";"3";"2";"3";"4";"2";"3";"3";"4";"4";"4";"4";"4";"2";"4";"3";"3";"4"
"885";"4";"2";"3";"3";"4";"2";"4";"4";"3";"3";"3";"3";"5";"2";"3";"4";"4";"3";"3";"3";"4";"4";"2";"3";"2";"4";"3";"3";"3";"4";"3";"1";"4";"3";"4";"3";"3";"2";"4";"3";"3";"3";"4";"3";"4";"2";"4";"3";"4";"3"
"886";"2";"1";"5";"1";"4";"1";"1";"5";"5";"1";"1";"3";"4";"5";"1";"1";"1";"1";"1";"1";"1";"5";"1";"5";"1";"2";"1";"2";"1";"4";"4";"5";"5";"2";"5";"5";"4";"1";"3";"5";"4";"1";"2";"1";"4";"4";"5";"5";"5";"5"
"887";"3";"3";"5";"1";"3";"1";"3";"3";"5";"5";"5";"5";"5";"1";"1";"5";"5";"5";"5";"1";"5";"5";"3";"3";"1";"5";"1";"5";"5";"3";"3";"5";"5";"3";"3";"3";"5";"3";"3";"3";"1";"3";"5";"1";"3";"1";"3";"3";"5";"5"
"888";"2";"3";"2";"4";"1";"3";"2";"4";"1";"5";"3";"4";"4";"3";"3";"3";"3";"2";"5";"3";"2";"5";"5";"4";"2";"4";"1";"4";"4";"5";"4";"2";"4";"2";"4";"1";"4";"2";"1";"4";"4";"3";"1";"3";"4";"4";"4";"4";"4";"3"
"889";"3";"4";"4";"5";"1";"3";"2";"1";"2";"5";"1";"5";"2";"2";"1";"1";"3";"1";"1";"4";"4";"4";"2";"3";"2";"2";"2";"4";"4";"3";"4";"5";"4";"2";"2";"2";"3";"2";"3";"3";"5";"1";"5";"1";"4";"1";"4";"3";"5";"5"
"890";"1";"5";"2";"5";"5";"5";"2";"5";"3";"5";"5";"5";"5";"1";"1";"5";"5";"5";"5";"5";"4";"2";"5";"2";"3";"2";"5";"3";"2";"5";"2";"5";"5";"2";"4";"5";"5";"3";"1";"5";"5";"1";"5";"1";"5";"1";"5";"5";"4";"5"
"891";"3";"3";"3";"4";"4";"4";"4";"4";"1";"4";"2";"3";"5";"3";"1";"3";"2";"3";"2";"2";"5";"5";"2";"4";"2";"4";"1";"4";"5";"4";"2";"2";"2";"2";"1";"2";"1";"3";"2";"3";"3";"5";"5";"3";"5";"3";"1";"3";"3";"4"
"892";"5";"2";"5";"1";"5";"1";"5";"1";"5";"1";"1";"3";"2";"4";"2";"1";"1";"1";"1";"1";"1";"5";"1";"5";"1";"0";"1";"3";"5";"5";"5";"4";"5";"4";"3";"2";"5";"2";"5";"5";"3";"1";"0";"1";"5";"1";"2";"3";"3";"5"
"893";"4";"3";"3";"3";"3";"3";"3";"4";"3";"4";"2";"4";"4";"4";"2";"2";"2";"2";"2";"2";"1";"4";"2";"4";"2";"4";"2";"4";"4";"4";"3";"4";"4";"3";"2";"2";"3";"2";"3";"4";"4";"2";"5";"2";"3";"1";"3";"4";"4";"3"
"894";"4";"1";"4";"3";"5";"1";"4";"1";"5";"2";"5";"1";"5";"4";"4";"5";"5";"5";"5";"5";"3";"4";"5";"4";"2";"4";"4";"4";"4";"3";"4";"5";"5";"4";"1";"5";"3";"4";"1";"4";"3";"1";"5";"5";"4";"1";"4";"4";"5";"5"
"895";"3";"3";"5";"3";"5";"3";"5";"5";"2";"5";"2";"3";"3";"1";"5";"1";"1";"1";"3";"1";"1";"3";"2";"4";"1";"5";"1";"3";"5";"4";"5";"2";"3";"1";"3";"1";"3";"3";"5";"3";"2";"3";"3";"3";"4";"3";"3";"2";"3";"5"
"896";"4";"1";"5";"2";"5";"1";"4";"2";"5";"2";"4";"4";"4";"2";"1";"3";"4";"2";"3";"3";"3";"5";"3";"4";"3";"3";"1";"4";"4";"3";"1";"1";"3";"3";"5";"2";"2";"1";"4";"3";"5";"3";"5";"1";"5";"1";"3";"1";"5";"4"
"897";"3";"4";"3";"4";"3";"2";"1";"5";"3";"3";"5";"1";"4";"2";"4";"5";"5";"5";"3";"1";"4";"4";"1";"4";"3";"5";"2";"5";"3";"3";"4";"4";"5";"2";"4";"2";"5";"5";"3";"3";"3";"3";"3";"2";"4";"3";"5";"3";"5";"5"
"898";"5";"1";"5";"1";"5";"1";"5";"2";"5";"1";"1";"5";"1";"5";"2";"2";"2";"1";"3";"2";"2";"5";"4";"3";"3";"4";"2";"4";"4";"5";"5";"5";"5";"5";"3";"5";"3";"4";"2";"3";"5";"2";"4";"5";"5";"3";"5";"5";"3";"4"
"899";"1";"3";"3";"4";"4";"3";"3";"2";"4";"4";"5";"2";"5";"2";"4";"3";"3";"3";"4";"4";"1";"4";"1";"5";"1";"2";"2";"3";"5";"4";"4";"1";"4";"2";"2";"2";"3";"3";"4";"4";"3";"3";"5";"1";"4";"4";"3";"3";"4";"4"
"900";"5";"1";"5";"2";"5";"2";"5";"3";"5";"2";"1";"5";"3";"4";"1";"1";"2";"1";"1";"1";"4";"5";"1";"4";"1";"3";"1";"4";"3";"5";"4";"2";"5";"1";"3";"2";"4";"3";"4";"0";"3";"4";"3";"1";"5";"1";"4";"2";"3";"5"
"901";"1";"4";"3";"4";"4";"2";"4";"4";"4";"4";"4";"2";"4";"2";"4";"3";"4";"4";"4";"2";"3";"4";"1";"5";"4";"5";"4";"4";"4";"2";"4";"1";"5";"2";"4";"1";"5";"2";"5";"5";"5";"2";"3";"2";"4";"4";"2";"5";"4";"3"
"902";"2";"2";"2";"2";"3";"3";"2";"3";"2";"3";"5";"2";"5";"1";"2";"4";"5";"5";"4";"5";"5";"5";"3";"5";"2";"2";"2";"3";"5";"4";"3";"4";"3";"3";"2";"4";"4";"3";"4";"3";"5";"1";"4";"1";"4";"2";"4";"4";"5";"4"
"903";"3";"2";"3";"2";"0";"3";"2";"3";"3";"3";"5";"2";"4";"4";"2";"5";"5";"5";"5";"5";"5";"1";"4";"3";"5";"2";"5";"4";"2";"4";"4";"1";"3";"1";"5";"1";"5";"1";"5";"4";"4";"5";"3";"3";"2";"4";"3";"2";"2";"2"
"904";"4";"1";"2";"4";"2";"2";"1";"4";"4";"5";"4";"4";"4";"4";"4";"2";"2";"2";"2";"2";"4";"4";"4";"2";"4";"2";"4";"3";"3";"1";"1";"5";"4";"4";"1";"3";"4";"4";"1";"2";"5";"1";"5";"1";"5";"1";"4";"5";"4";"4"
"905";"5";"3";"3";"3";"5";"3";"2";"3";"3";"5";"1";"5";"5";"3";"3";"3";"2";"1";"2";"3";"5";"4";"1";"5";"1";"3";"3";"4";"4";"3";"5";"3";"5";"3";"5";"2";"3";"5";"5";"5";"0";"2";"5";"1";"4";"0";"5";"3";"3";"5"
"906";"4";"4";"4";"4";"4";"1";"3";"4";"5";"4";"2";"5";"4";"3";"1";"4";"5";"5";"5";"4";"4";"4";"3";"4";"3";"3";"4";"4";"3";"4";"4";"3";"4";"3";"1";"3";"5";"1";"2";"4";"5";"1";"5";"1";"5";"1";"2";"4";"5";"5"
"907";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0"
"908";"3";"5";"3";"5";"2";"3";"1";"5";"1";"5";"5";"3";"5";"2";"4";"4";"4";"4";"4";"3";"1";"3";"2";"4";"1";"4";"3";"4";"2";"3";"3";"2";"4";"3";"2";"2";"4";"2";"4";"3";"3";"2";"5";"1";"5";"5";"3";"2";"3";"5"
"909";"3";"2";"2";"3";"4";"1";"3";"3";"3";"2";"4";"2";"4";"1";"3";"3";"4";"3";"4";"4";"3";"4";"4";"4";"2";"4";"2";"2";"4";"3";"2";"4";"3";"4";"2";"4";"4";"3";"1";"3";"4";"1";"3";"1";"3";"3";"4";"3";"5";"5"
"910";"1";"3";"3";"5";"1";"1";"3";"3";"5";"5";"5";"3";"5";"3";"5";"3";"3";"5";"5";"3";"5";"3";"3";"5";"3";"3";"3";"1";"5";"3";"3";"3";"3";"5";"3";"3";"3";"1";"5";"3";"5";"3";"5";"3";"3";"3";"3";"5";"1";"3"
"911";"5";"1";"1";"1";"5";"1";"5";"5";"5";"1";"1";"5";"1";"5";"1";"2";"2";"1";"2";"1";"5";"5";"5";"1";"5";"1";"1";"1";"1";"4";"5";"5";"5";"1";"1";"1";"5";"1";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";"1";"2"
"912";"1";"5";"2";"5";"2";"3";"1";"5";"1";"4";"3";"3";"3";"2";"4";"3";"2";"3";"3";"3";"3";"2";"4";"4";"3";"3";"3";"2";"1";"2";"3";"3";"3";"3";"1";"4";"4";"3";"3";"5";"3";"3";"3";"2";"4";"3";"3";"4";"2";"3"
"913";"2";"2";"3";"1";"5";"1";"1";"4";"4";"4";"2";"3";"5";"3";"2";"2";"5";"4";"3";"2";"4";"4";"2";"2";"1";"1";"1";"2";"2";"4";"4";"3";"5";"1";"3";"2";"5";"1";"5";"5";"5";"1";"5";"1";"5";"1";"5";"4";"5";"5"
"914";"5";"1";"3";"2";"5";"1";"4";"1";"4";"1";"5";"2";"5";"3";"3";"5";"5";"4";"4";"3";"1";"5";"4";"4";"1";"3";"2";"5";"4";"3";"4";"2";"5";"2";"4";"1";"5";"2";"5";"4";"3";"3";"3";"4";"3";"3";"5";"3";"5";"4"
"915";"2";"4";"3";"4";"4";"2";"2";"5";"1";"5";"4";"3";"5";"2";"2";"3";"2";"2";"3";"2";"2";"5";"1";"4";"2";"4";"2";"5";"5";"3";"4";"2";"5";"2";"4";"2";"4";"3";"3";"5";"4";"2";"4";"2";"3";"2";"4";"4";"4";"3"
"916";"4";"4";"2";"4";"1";"2";"2";"4";"3";"5";"4";"4";"4";"3";"4";"4";"2";"1";"4";"3";"1";"4";"2";"3";"1";"4";"1";"2";"1";"2";"3";"2";"4";"1";"2";"1";"4";"3";"1";"3";"4";"1";"5";"2";"4";"1";"5";"1";"5";"4"
"917";"2";"3";"3";"2";"4";"2";"3";"4";"2";"4";"3";"2";"4";"0";"4";"4";"3";"4";"4";"4";"2";"4";"4";"3";"2";"3";"2";"3";"4";"2";"3";"4";"4";"2";"4";"3";"4";"2";"3";"4";"5";"1";"4";"2";"4";"2";"4";"4";"4";"4"
"918";"4";"1";"5";"2";"5";"1";"5";"3";"4";"2";"4";"3";"4";"3";"3";"5";"3";"2";"3";"3";"1";"5";"3";"5";"2";"5";"1";"4";"5";"5";"5";"2";"4";"2";"4";"3";"4";"1";"4";"5";"5";"1";"4";"1";"5";"1";"5";"4";"5";"5"
"919";"3";"2";"4";"3";"4";"2";"2";"4";"4";"3";"5";"4";"4";"3";"3";"3";"2";"1";"4";"1";"1";"3";"2";"4";"2";"4";"2";"5";"5";"3";"3";"2";"5";"1";"2";"2";"5";"2";"5";"5";"4";"4";"2";"3";"5";"4";"3";"3";"4";"4"
"920";"5";"2";"4";"2";"4";"1";"5";"2";"4";"2";"2";"4";"3";"1";"4";"4";"5";"4";"4";"4";"1";"5";"4";"5";"1";"5";"1";"4";"5";"4";"2";"4";"2";"4";"3";"4";"3";"3";"3";"3";"2";"2";"3";"1";"3";"2";"4";"2";"5";"3"
"921";"1";"2";"2";"4";"4";"4";"2";"5";"2";"4";"4";"2";"4";"2";"4";"4";"4";"2";"4";"4";"5";"4";"1";"5";"2";"4";"2";"5";"4";"4";"4";"1";"5";"1";"4";"2";"4";"1";"4";"4";"4";"2";"2";"2";"2";"5";"4";"4";"4";"2"
"922";"1";"1";"5";"1";"5";"1";"3";"1";"4";"1";"5";"4";"5";"1";"4";"5";"4";"4";"4";"5";"1";"5";"4";"5";"1";"5";"1";"4";"1";"3";"2";"5";"4";"4";"1";"5";"4";"2";"4";"4";"5";"4";"5";"1";"5";"1";"4";"4";"5";"4"
"923";"3";"2";"4";"3";"3";"3";"4";"1";"4";"5";"4";"3";"3";"3";"4";"5";"5";"4";"5";"4";"4";"4";"4";"3";"1";"4";"2";"4";"4";"3";"3";"3";"3";"1";"2";"4";"3";"3";"1";"3";"1";"3";"5";"4";"4";"1";"1";"1";"4";"4"
"924";"4";"1";"4";"2";"4";"1";"5";"3";"2";"2";"4";"2";"4";"4";"4";"3";"2";"1";"4";"1";"1";"5";"3";"5";"1";"5";"1";"5";"5";"4";"3";"4";"2";"3";"1";"4";"4";"3";"4";"3";"4";"3";"4";"2";"3";"1";"5";"3";"5";"4"
"925";"4";"3";"5";"3";"5";"3";"5";"4";"5";"4";"1";"5";"3";"4";"4";"1";"3";"1";"4";"1";"1";"5";"4";"5";"1";"5";"1";"5";"5";"5";"3";"4";"5";"2";"3";"1";"5";"2";"4";"5";"4";"4";"5";"3";"5";"1";"2";"2";"5";"5"
"926";"4";"2";"4";"1";"5";"1";"4";"2";"5";"3";"2";"5";"2";"2";"2";"1";"2";"1";"1";"2";"2";"5";"1";"4";"2";"4";"2";"4";"5";"5";"3";"4";"3";"4";"2";"2";"3";"4";"2";"3";"5";"1";"5";"1";"4";"1";"4";"5";"5";"5"
"927";"1";"2";"5";"4";"4";"3";"5";"4";"2";"4";"4";"3";"5";"2";"5";"3";"1";"1";"4";"4";"1";"5";"1";"5";"1";"5";"1";"5";"5";"4";"3";"5";"5";"3";"1";"5";"4";"4";"2";"3";"5";"1";"5";"2";"4";"1";"3";"4";"3";"5"
"928";"1";"0";"2";"4";"3";"3";"2";"5";"1";"5";"2";"5";"5";"1";"3";"2";"2";"2";"2";"5";"1";"5";"3";"4";"2";"3";"2";"3";"4";"3";"2";"4";"4";"4";"2";"4";"3";"4";"2";"3";"3";"3";"5";"1";"2";"2";"3";"1";"4";"3"
"929";"1";"2";"3";"4";"4";"1";"1";"5";"1";"4";"5";"2";"5";"1";"5";"5";"5";"5";"5";"5";"1";"5";"4";"5";"1";"5";"1";"4";"5";"4";"1";"5";"3";"5";"1";"5";"1";"5";"1";"1";"3";"1";"5";"1";"2";"1";"2";"2";"5";"2"
"930";"5";"4";"5";"4";"5";"5";"4";"3";"5";"4";"5";"2";"5";"1";"5";"2";"4";"4";"3";"2";"4";"3";"1";"3";"3";"4";"3";"4";"3";"2";"4";"1";"4";"1";"5";"2";"2";"3";"5";"4";"3";"2";"3";"3";"5";"3";"4";"2";"3";"5"
"931";"4";"2";"4";"4";"4";"1";"3";"4";"4";"4";"4";"3";"4";"3";"3";"2";"4";"2";"3";"2";"2";"5";"2";"4";"2";"5";"1";"4";"4";"4";"4";"2";"4";"1";"4";"2";"4";"2";"4";"4";"3";"2";"4";"2";"4";"2";"4";"2";"4";"3"
"932";"3";"3";"3";"1";"5";"3";"4";"2";"3";"2";"1";"5";"2";"2";"2";"1";"3";"2";"1";"3";"2";"4";"3";"5";"2";"3";"3";"4";"4";"4";"2";"2";"5";"2";"1";"4";"3";"3";"2";"2";"4";"4";"2";"3";"1";"5";"3";"3";"4";"1"
"933";"4";"1";"4";"1";"4";"1";"4";"3";"2";"3";"5";"1";"5";"2";"4";"5";"4";"2";"5";"2";"1";"4";"3";"4";"2";"5";"1";"5";"4";"4";"4";"2";"5";"1";"3";"1";"5";"2";"5";"4";"3";"2";"2";"2";"5";"1";"4";"3";"3";"5"
